a0_min        a1_min        a2_min        a3_min        Y1_intercept  Y2_intercept  Y3_intercept  Y4_intercept  Y5_intercept  LogPost       
  0.977364E+02  0.494478E+01 -0.925036E+00  0.113177E+01  0.846835E-03  0.122654E+02  0.940370E+01  0.149548E+02  0.171228E+02  0.172933E+03
  0.977364E+02 -0.159201E+01 -0.206592E+01  0.113177E+01  0.846835E-03  0.119277E+02  0.912261E+01  0.161714E+02  0.171228E+02  0.173235E+03
  0.977364E+02 -0.159201E+01  0.747256E+01  0.113177E+01  0.846835E-03  0.114203E+02  0.875106E+01  0.153304E+02  0.171228E+02  0.172469E+03
  0.977364E+02 -0.159201E+01  0.556852E+01  0.113177E+01  0.846835E-03  0.121748E+02  0.796398E+01  0.179311E+02  0.167822E+02  0.171789E+03
  0.981290E+02  0.481568E+01  0.116177E+02 -0.204989E+00  0.846835E-03  0.124017E+02  0.877986E+01  0.193463E+02  0.179438E+02  0.169679E+03
  0.981290E+02  0.481568E+01  0.119337E+02 -0.204989E+00  0.846835E-03  0.130111E+02  0.845072E+01  0.188257E+02  0.208989E+02  0.168185E+03
  0.981290E+02  0.266164E+01  0.119337E+02 -0.204989E+00  0.846835E-03  0.114053E+02  0.889576E+01  0.189351E+02  0.208989E+02  0.169631E+03
  0.981290E+02  0.266164E+01  0.261033E+01  0.162035E+01  0.903734E-03  0.997311E+01  0.785343E+01  0.183311E+02  0.208989E+02  0.171124E+03
  0.981290E+02  0.266164E+01 -0.630725E+01 -0.832493E+00  0.958083E-03  0.107039E+02  0.910322E+01  0.177902E+02  0.218849E+02  0.169958E+03
  0.981290E+02  0.266164E+01 -0.410473E+01  0.222488E+01  0.958083E-03  0.119610E+02  0.986858E+01  0.167524E+02  0.219284E+02  0.170086E+03
  0.981290E+02  0.266164E+01 -0.410473E+01  0.789718E+01  0.930148E-03  0.130884E+02  0.897083E+01  0.138414E+02  0.218277E+02  0.170017E+03
  0.981290E+02 -0.559132E+01 -0.529132E+01  0.650033E+01  0.409356E-03  0.116779E+02  0.902640E+01  0.156452E+02  0.215009E+02  0.164709E+03
  0.981290E+02 -0.559132E+01 -0.529132E+01  0.650033E+01  0.504295E-03  0.127407E+02  0.950561E+01  0.159160E+02  0.211278E+02  0.166557E+03
  0.991717E+02 -0.559132E+01 -0.962111E+01  0.870001E+01  0.504295E-03  0.127599E+02  0.950561E+01  0.144308E+02  0.186149E+02  0.163476E+03
  0.991717E+02 -0.559132E+01 -0.188912E+01  0.441968E+01  0.504295E-03  0.127599E+02  0.108931E+02  0.163776E+02  0.186149E+02  0.166919E+03
  0.991717E+02 -0.724597E+00 -0.188912E+01 -0.997087E+01  0.504295E-03  0.127599E+02  0.118578E+02  0.179232E+02  0.165153E+02  0.171029E+03
  0.991717E+02  0.990462E+00  0.772532E+01 -0.108319E+02  0.504295E-03  0.128069E+02  0.117641E+02  0.186781E+02  0.173517E+02  0.169842E+03
  0.991717E+02  0.990462E+00  0.595146E+00  0.647712E+01  0.504295E-03  0.130926E+02  0.100967E+02  0.202526E+02  0.163834E+02  0.170747E+03
  0.991717E+02  0.990462E+00  0.595146E+00  0.413661E+01  0.504295E-03  0.130926E+02  0.109585E+02  0.199956E+02  0.176025E+02  0.170376E+03
  0.991717E+02  0.990462E+00  0.595146E+00  0.298319E+01  0.729007E-03  0.130926E+02  0.115610E+02  0.218682E+02  0.169480E+02  0.170378E+03
  0.991717E+02  0.990462E+00  0.862989E+01  0.760851E+01  0.679390E-03  0.109316E+02  0.117739E+02  0.221262E+02  0.140685E+02  0.171989E+03
  0.977332E+02  0.990462E+00 -0.224656E+01  0.136767E+02  0.688370E-03  0.918131E+01  0.107081E+02  0.218150E+02  0.108668E+02  0.171757E+03
  0.977332E+02  0.365767E+01 -0.319461E+01  0.582764E+01  0.688370E-03  0.101018E+02  0.807385E+01  0.218080E+02  0.108668E+02  0.172120E+03
  0.977332E+02  0.365767E+01  0.735511E+01  0.582764E+01  0.688370E-03  0.111339E+02  0.729253E+01  0.218080E+02  0.948828E+01  0.169669E+03
  0.977332E+02  0.365767E+01  0.505128E+01  0.101854E+02  0.688370E-03  0.122223E+02  0.826669E+01  0.229478E+02  0.948828E+01  0.169821E+03
  0.977332E+02  0.365767E+01  0.527259E+01  0.101854E+02  0.650775E-03  0.129184E+02  0.888891E+01  0.238287E+02  0.876037E+01  0.168414E+03
  0.977332E+02  0.365300E+01  0.527259E+01  0.603101E+01  0.650775E-03  0.125747E+02  0.888891E+01  0.196502E+02  0.876037E+01  0.170594E+03
  0.977332E+02  0.365300E+01  0.548869E+01  0.776579E+01  0.650775E-03  0.121052E+02  0.888891E+01  0.173181E+02  0.942418E+01  0.172445E+03
  0.977332E+02  0.365300E+01  0.548869E+01  0.116918E+02  0.650775E-03  0.122568E+02  0.771211E+01  0.164368E+02  0.942418E+01  0.171877E+03
  0.977332E+02  0.365300E+01  0.548869E+01  0.116918E+02  0.694241E-03  0.124193E+02  0.915606E+01  0.148664E+02  0.105652E+02  0.173431E+03
  0.977332E+02  0.365300E+01  0.548869E+01  0.149302E+02  0.694241E-03  0.129153E+02  0.108137E+02  0.166226E+02  0.119224E+02  0.173119E+03
  0.977332E+02  0.365300E+01  0.548869E+01  0.704534E+01  0.694241E-03  0.120417E+02  0.108137E+02  0.166226E+02  0.119224E+02  0.174149E+03
  0.977332E+02  0.370732E+01  0.880628E+01  0.704534E+01  0.694241E-03  0.112321E+02  0.106896E+02  0.163753E+02  0.119224E+02  0.173646E+03
  0.999747E+02  0.338797E+01  0.880628E+01  0.175736E+02  0.694241E-03  0.112127E+02  0.102954E+02  0.165774E+02  0.143266E+02  0.173488E+03
  0.999747E+02  0.525080E+01  0.855142E+01  0.230073E+02  0.625843E-03  0.896349E+01  0.110852E+02  0.173139E+02  0.160004E+02  0.173278E+03
  0.999747E+02  0.102440E+02  0.204168E+02  0.230073E+02  0.625843E-03  0.947386E+01  0.110852E+02  0.182899E+02  0.155141E+02  0.170065E+03
  0.999747E+02  0.102440E+02  0.204168E+02  0.230073E+02  0.625843E-03  0.947386E+01  0.109558E+02  0.185473E+02  0.153146E+02  0.170042E+03
  0.999747E+02  0.102440E+02  0.130826E+02  0.230073E+02  0.625843E-03  0.739962E+01  0.123295E+02  0.185473E+02  0.151815E+02  0.171073E+03
  0.999747E+02  0.102440E+02  0.118195E+02  0.230073E+02  0.625843E-03  0.739962E+01  0.123999E+02  0.163881E+02  0.145678E+02  0.171667E+03
  0.999747E+02  0.667765E+01  0.118195E+02  0.212011E+02  0.625843E-03  0.844934E+01  0.124417E+02  0.158535E+02  0.147853E+02  0.173146E+03
  0.999747E+02  0.667765E+01  0.118195E+02  0.936307E+01  0.625843E-03  0.857678E+01  0.957874E+01  0.173521E+02  0.153526E+02  0.172571E+03
  0.999747E+02  0.667765E+01  0.118195E+02  0.187728E+02  0.625843E-03  0.857678E+01  0.924667E+01  0.155362E+02  0.153526E+02  0.173997E+03
  0.999747E+02  0.667765E+01  0.118195E+02  0.187728E+02  0.625843E-03  0.934665E+01  0.955466E+01  0.144709E+02  0.136129E+02  0.174247E+03
  0.999747E+02  0.667765E+01  0.917375E+01  0.187728E+02  0.625843E-03  0.979509E+01  0.728230E+01  0.144709E+02  0.130899E+02  0.173124E+03
  0.999747E+02  0.667765E+01  0.601487E+01  0.187728E+02  0.625843E-03  0.952121E+01  0.738129E+01  0.135698E+02  0.130899E+02  0.172588E+03
  0.989998E+02  0.682883E+01  0.601487E+01  0.130031E+02  0.583924E-03  0.963278E+01  0.771970E+01  0.144792E+02  0.123965E+02  0.173965E+03
  0.989998E+02 -0.589602E+00  0.125251E+02 -0.929350E+01  0.583924E-03  0.105387E+02  0.736491E+01  0.144792E+02  0.108944E+02  0.171006E+03
  0.989998E+02 -0.311370E+01  0.125251E+02 -0.929350E+01  0.583924E-03  0.925485E+01  0.812003E+01  0.185804E+02  0.108944E+02  0.170945E+03
  0.989998E+02 -0.323848E+01 -0.701697E+01 -0.929350E+01  0.583924E-03  0.941995E+01  0.799966E+01  0.185804E+02  0.108944E+02  0.170997E+03
  0.989998E+02 -0.323848E+01  0.461243E+01 -0.263084E+01  0.583924E-03  0.898479E+01  0.765758E+01  0.177313E+02  0.108944E+02  0.172276E+03
  0.989998E+02 -0.323848E+01  0.461243E+01 -0.169274E+02  0.634470E-03  0.898479E+01  0.765758E+01  0.168543E+02  0.111620E+02  0.172616E+03
  0.100395E+03 -0.381043E+01  0.830590E+01 -0.169274E+02  0.634470E-03  0.941993E+01  0.765758E+01  0.135283E+02  0.111620E+02  0.170902E+03
  0.100395E+03 -0.381043E+01  0.133101E+02 -0.172318E+02  0.634470E-03  0.113773E+02  0.906012E+01  0.148397E+02  0.117120E+02  0.170822E+03
  0.100001E+03 -0.381043E+01  0.133101E+02 -0.172318E+02  0.634470E-03  0.939856E+01  0.906012E+01  0.142762E+02  0.111267E+02  0.171209E+03
  0.100001E+03 -0.381043E+01  0.133101E+02 -0.140140E+02  0.634470E-03  0.117791E+02  0.928262E+01  0.124585E+02  0.135281E+02  0.171596E+03
  0.100001E+03 -0.381043E+01  0.133101E+02 -0.140140E+02  0.603830E-03  0.129674E+02  0.909573E+01  0.144064E+02  0.135694E+02  0.171064E+03
  0.100001E+03  0.211468E+01  0.114210E+02 -0.816678E+00  0.603830E-03  0.129674E+02  0.100128E+02  0.163053E+02  0.151645E+02  0.171523E+03
  0.984917E+02  0.411332E+01  0.114210E+02 -0.521636E+00  0.603830E-03  0.130320E+02  0.109125E+02  0.193311E+02  0.151341E+02  0.171073E+03
  0.984917E+02 -0.627013E+00  0.114210E+02  0.611520E+01  0.603830E-03  0.112687E+02  0.119362E+02  0.188419E+02  0.172883E+02  0.171740E+03
  0.984917E+02  0.126627E+01  0.108821E+01  0.531151E+01  0.603830E-03  0.115798E+02  0.123235E+02  0.165266E+02  0.179164E+02  0.173985E+03
  0.984917E+02  0.480219E+01  0.108821E+01  0.155273E+01  0.603830E-03  0.103289E+02  0.123235E+02  0.171459E+02  0.167533E+02  0.173279E+03
  0.984917E+02  0.480219E+01  0.349909E+01  0.194470E+02  0.603830E-03  0.103289E+02  0.129685E+02  0.159551E+02  0.168789E+02  0.173693E+03
  0.984917E+02  0.480219E+01  0.349909E+01  0.119456E+02  0.603830E-03  0.110312E+02  0.129685E+02  0.137627E+02  0.168789E+02  0.174197E+03
  0.984917E+02  0.480219E+01  0.349909E+01  0.880162E+01  0.603830E-03  0.110312E+02  0.148186E+02  0.137627E+02  0.168789E+02  0.172868E+03
  0.984917E+02  0.480219E+01  0.349909E+01  0.177850E+02  0.603830E-03  0.928963E+01  0.120991E+02  0.143513E+02  0.159530E+02  0.174765E+03
  0.984917E+02  0.480219E+01  0.349909E+01  0.177850E+02  0.603830E-03  0.928963E+01  0.114592E+02  0.150230E+02  0.165277E+02  0.174914E+03
  0.984917E+02  0.596591E+01  0.587787E+01  0.177850E+02  0.655398E-03  0.102610E+02  0.105242E+02  0.155832E+02  0.144963E+02  0.175198E+03
  0.984917E+02  0.596591E+01  0.603607E+01  0.177850E+02  0.655398E-03  0.992424E+01  0.873771E+01  0.135936E+02  0.160850E+02  0.175107E+03
  0.984917E+02  0.596591E+01 -0.113422E+01  0.135409E+02  0.655398E-03  0.922326E+01  0.861838E+01  0.135936E+02  0.166210E+02  0.174128E+03
  0.984917E+02  0.199598E+01 -0.113422E+01  0.808309E+01  0.800191E-03  0.911794E+01  0.770656E+01  0.132369E+02  0.179664E+02  0.173532E+03
  0.984917E+02  0.934535E-01  0.957557E+01 -0.293037E+01  0.800191E-03  0.102062E+02  0.770656E+01  0.124528E+02  0.166429E+02  0.172935E+03
  0.992697E+02 -0.190704E+01  0.782065E+01 -0.853343E+01  0.683507E-03  0.976741E+01  0.789364E+01  0.109808E+02  0.176763E+02  0.172554E+03
  0.992697E+02 -0.190704E+01  0.103028E+02 -0.100495E+02  0.683507E-03  0.958554E+01  0.796911E+01  0.111190E+02  0.189475E+02  0.171752E+03
  0.992697E+02 -0.190704E+01 -0.631017E+00 -0.532265E+01  0.683507E-03  0.918417E+01  0.784192E+01  0.111190E+02  0.189475E+02  0.171907E+03
  0.992697E+02 -0.190704E+01  0.672990E+01 -0.532265E+01  0.683507E-03  0.776108E+01  0.938524E+01  0.149525E+02  0.128210E+02  0.173875E+03
  0.992697E+02 -0.190704E+01  0.672990E+01 -0.532265E+01  0.683507E-03  0.869129E+01  0.938524E+01  0.160331E+02  0.119351E+02  0.173921E+03
  0.992697E+02 -0.659192E+00  0.433712E+01 -0.532265E+01  0.683507E-03  0.926924E+01  0.891038E+01  0.170570E+02  0.141317E+02  0.174279E+03
  0.985070E+02 -0.262411E+01 -0.480811E+01  0.316936E+01  0.551310E-03  0.845793E+01  0.891038E+01  0.160983E+02  0.144978E+02  0.173146E+03
  0.985070E+02  0.102406E+01 -0.215773E+01  0.614556E+01  0.551310E-03  0.845793E+01  0.105840E+02  0.160264E+02  0.144978E+02  0.174785E+03
  0.985070E+02  0.102406E+01 -0.215773E+01  0.614556E+01  0.551310E-03  0.943602E+01  0.100120E+02  0.151814E+02  0.144978E+02  0.175187E+03
  0.985070E+02  0.224810E+01 -0.215773E+01  0.614556E+01  0.551310E-03  0.935684E+01  0.927643E+01  0.175410E+02  0.140141E+02  0.174675E+03
  0.985070E+02  0.224810E+01  0.481458E+01  0.614556E+01  0.551310E-03  0.104406E+02  0.911218E+01  0.129504E+02  0.140141E+02  0.175778E+03
  0.985070E+02  0.224810E+01 -0.940155E+00  0.674558E+01  0.551310E-03  0.922491E+01  0.957254E+01  0.104773E+02  0.140141E+02  0.174181E+03
  0.985070E+02  0.224810E+01 -0.940155E+00  0.674558E+01  0.551310E-03  0.974285E+01  0.822563E+01  0.101547E+02  0.147084E+02  0.173640E+03
  0.985070E+02  0.224810E+01 -0.940155E+00 -0.101122E+02  0.563032E-03  0.925943E+01  0.822563E+01  0.101547E+02  0.142539E+02  0.172428E+03
  0.985070E+02  0.224810E+01  0.804781E+00 -0.345359E+01  0.563032E-03  0.887751E+01  0.940695E+01  0.115158E+02  0.125843E+02  0.174333E+03
  0.974564E+02 -0.173091E+01  0.804781E+00  0.328645E+01  0.563032E-03  0.884124E+01  0.900218E+01  0.115158E+02  0.121738E+02  0.174306E+03
  0.982856E+02  0.459023E+01  0.653860E+01  0.328645E+01  0.563032E-03  0.800414E+01  0.123439E+02  0.104052E+02  0.124396E+02  0.172428E+03
  0.982856E+02 -0.101394E+01  0.653860E+01 -0.146680E+01  0.563032E-03  0.881268E+01  0.123718E+02  0.104052E+02  0.138041E+02  0.173289E+03
  0.982856E+02 -0.733796E-01  0.151586E+01 -0.136309E+02  0.563032E-03  0.876044E+01  0.113038E+02  0.988833E+01  0.116980E+02  0.172070E+03
  0.982856E+02 -0.132133E+01 -0.222813E+01  0.555897E+01  0.563032E-03  0.100007E+02  0.110765E+02  0.104781E+02  0.159186E+02  0.173380E+03
  0.982856E+02 -0.634966E+00 -0.222813E+01 -0.362633E+01  0.563032E-03  0.100007E+02  0.118045E+02  0.128742E+02  0.153088E+02  0.175050E+03
  0.982856E+02 -0.634966E+00 -0.222813E+01 -0.128232E+02  0.563032E-03  0.900707E+01  0.107079E+02  0.128742E+02  0.155690E+02  0.174859E+03
  0.982856E+02 -0.634966E+00 -0.222813E+01 -0.128232E+02  0.492427E-03  0.917014E+01  0.112281E+02  0.128742E+02  0.120770E+02  0.173896E+03
  0.982856E+02 -0.287927E+01 -0.115926E+01 -0.128232E+02  0.492427E-03  0.906192E+01  0.126208E+02  0.137268E+02  0.151883E+02  0.173664E+03
  0.982856E+02 -0.287927E+01 -0.115926E+01  0.942256E+00  0.492427E-03  0.764658E+01  0.129504E+02  0.145317E+02  0.151883E+02  0.172474E+03
  0.982856E+02 -0.287927E+01  0.170440E+01  0.942256E+00  0.492427E-03  0.826856E+01  0.120539E+02  0.135219E+02  0.151883E+02  0.173525E+03
  0.982856E+02  0.272763E+01  0.170440E+01  0.115783E+02  0.492427E-03  0.921189E+01  0.114736E+02  0.118104E+02  0.145363E+02  0.174774E+03
  0.982856E+02  0.529077E+01  0.170440E+01  0.115783E+02  0.492427E-03  0.741732E+01  0.112015E+02  0.118104E+02  0.124794E+02  0.173224E+03
  0.971580E+02  0.529077E+01  0.170440E+01  0.115783E+02  0.492427E-03  0.839687E+01  0.116033E+02  0.126213E+02  0.124794E+02  0.173648E+03
  0.971580E+02  0.712450E+01  0.170440E+01 -0.391074E+00  0.492427E-03  0.910033E+01  0.103370E+02  0.126213E+02  0.142549E+02  0.171058E+03
  0.971580E+02  0.542346E+01  0.170440E+01 -0.391074E+00  0.492427E-03  0.853477E+01  0.977653E+01  0.126213E+02  0.152155E+02  0.173021E+03
  0.971580E+02  0.542346E+01 -0.104627E+01 -0.391074E+00  0.492427E-03  0.931824E+01  0.977653E+01  0.149164E+02  0.180469E+02  0.172916E+03
  0.971580E+02  0.542346E+01 -0.104627E+01  0.581341E+01  0.492427E-03  0.915184E+01  0.931941E+01  0.149164E+02  0.186471E+02  0.173668E+03
