a0_min        a1_min        Y1_intercept  Y2_intercept  Y3_intercept  Y4_intercept  Y5_intercept  LogPost       
  0.976617E+02  0.190367E+01  0.741693E-03  0.126940E+02  0.835874E+01  0.143428E+02  0.166060E+02  0.174346E+03
  0.977603E+02  0.190367E+01  0.741693E-03  0.110716E+02  0.940328E+01  0.147195E+02  0.147804E+02  0.175547E+03
  0.977603E+02  0.190367E+01  0.741693E-03  0.113468E+02  0.960128E+01  0.145929E+02  0.147804E+02  0.175462E+03
  0.977603E+02  0.190367E+01  0.741693E-03  0.116494E+02  0.881098E+01  0.145929E+02  0.152732E+02  0.175216E+03
  0.977603E+02 -0.187620E+01  0.741693E-03  0.974283E+01  0.869491E+01  0.145929E+02  0.142121E+02  0.175166E+03
  0.977603E+02 -0.145975E+01  0.741693E-03  0.101615E+02  0.802403E+01  0.138650E+02  0.130900E+02  0.174876E+03
  0.977603E+02 -0.145975E+01  0.741693E-03  0.985742E+01  0.726762E+01  0.138141E+02  0.113159E+02  0.173719E+03
  0.977603E+02  0.354681E+00  0.741693E-03  0.123516E+02  0.726762E+01  0.124415E+02  0.106543E+02  0.172676E+03
  0.977603E+02  0.354681E+00  0.741693E-03  0.124309E+02  0.888089E+01  0.137318E+02  0.100713E+02  0.173308E+03
  0.977603E+02  0.156099E+01  0.741693E-03  0.122784E+02  0.804419E+01  0.134497E+02  0.100713E+02  0.173043E+03
  0.977603E+02  0.166655E+01  0.741693E-03  0.122409E+02  0.697232E+01  0.134497E+02  0.968617E+01  0.171792E+03
  0.977603E+02  0.166655E+01  0.741693E-03  0.122409E+02  0.804427E+01  0.137490E+02  0.968617E+01  0.172715E+03
  0.977603E+02  0.166655E+01  0.741693E-03  0.125322E+02  0.102572E+02  0.124779E+02  0.968617E+01  0.172675E+03
  0.977603E+02 -0.869361E+00  0.741693E-03  0.114903E+02  0.102533E+02  0.109451E+02  0.122446E+02  0.173904E+03
  0.977603E+02 -0.869361E+00  0.741693E-03  0.110048E+02  0.106888E+02  0.136400E+02  0.149489E+02  0.175208E+03
  0.977603E+02  0.383242E+01  0.741693E-03  0.109937E+02  0.105025E+02  0.145384E+02  0.148815E+02  0.174964E+03
  0.977603E+02 -0.184921E+01  0.741693E-03  0.976946E+01  0.106894E+02  0.145384E+02  0.141684E+02  0.175159E+03
  0.977603E+02  0.373103E+01  0.602365E-03  0.976946E+01  0.113226E+02  0.140296E+02  0.149399E+02  0.175417E+03
  0.977603E+02 -0.166139E-01  0.602365E-03  0.106786E+02  0.103415E+02  0.127575E+02  0.162303E+02  0.175891E+03
  0.977603E+02 -0.166139E-01  0.602365E-03  0.106786E+02  0.106495E+02  0.121625E+02  0.150719E+02  0.175803E+03
  0.977603E+02 -0.166139E-01  0.602365E-03  0.106561E+02  0.998257E+01  0.140319E+02  0.143179E+02  0.176299E+03
  0.977603E+02 -0.166139E-01  0.602365E-03  0.110096E+02  0.791602E+01  0.147294E+02  0.143179E+02  0.175753E+03
  0.977603E+02 -0.166139E-01  0.602365E-03  0.110096E+02  0.791602E+01  0.121465E+02  0.143179E+02  0.175393E+03
  0.977603E+02 -0.166139E-01  0.602365E-03  0.977046E+01  0.791602E+01  0.121465E+02  0.155730E+02  0.175547E+03
  0.977603E+02 -0.166139E-01  0.881029E-03  0.945625E+01  0.810694E+01  0.115899E+02  0.155579E+02  0.173401E+03
  0.977603E+02  0.642391E+01  0.520796E-03  0.967236E+01  0.848094E+01  0.134241E+02  0.161988E+02  0.172634E+03
  0.977603E+02  0.642391E+01  0.735601E-03  0.102165E+02  0.855965E+01  0.120056E+02  0.156477E+02  0.173087E+03
  0.977603E+02  0.228567E+01  0.735601E-03  0.100854E+02  0.902223E+01  0.108556E+02  0.136083E+02  0.174678E+03
  0.977603E+02  0.228567E+01  0.700172E-03  0.824348E+01  0.902223E+01  0.127537E+02  0.113883E+02  0.174807E+03
  0.977603E+02  0.228567E+01  0.457575E-03  0.821928E+01  0.848123E+01  0.127537E+02  0.119442E+02  0.174483E+03
  0.977603E+02  0.228567E+01  0.489319E-03  0.847104E+01  0.848123E+01  0.120714E+02  0.117258E+02  0.174602E+03
  0.977603E+02  0.228567E+01  0.489319E-03  0.901201E+01  0.955906E+01  0.125525E+02  0.134825E+02  0.175573E+03
  0.977603E+02  0.164460E+01  0.736296E-03  0.107008E+02  0.955906E+01  0.123578E+02  0.134825E+02  0.175390E+03
  0.977603E+02 -0.128088E+01  0.736296E-03  0.107008E+02  0.100423E+02  0.114569E+02  0.146910E+02  0.174722E+03
  0.977603E+02 -0.118617E+01  0.463272E-03  0.960259E+01  0.103945E+02  0.110666E+02  0.140910E+02  0.174613E+03
  0.977603E+02 -0.118617E+01  0.463272E-03  0.869703E+01  0.102874E+02  0.117988E+02  0.136582E+02  0.174850E+03
  0.977603E+02 -0.118617E+01  0.566407E-03  0.967122E+01  0.902558E+01  0.117988E+02  0.129797E+02  0.175456E+03
  0.977603E+02 -0.118617E+01  0.566407E-03  0.865949E+01  0.865003E+01  0.144979E+02  0.140735E+02  0.175862E+03
  0.977603E+02  0.252497E+01  0.566407E-03  0.774567E+01  0.975579E+01  0.148068E+02  0.140251E+02  0.175637E+03
  0.977603E+02  0.252497E+01  0.684029E-03  0.726832E+01  0.102492E+02  0.151378E+02  0.164184E+02  0.174792E+03
  0.977603E+02  0.252497E+01  0.684029E-03  0.675550E+01  0.101336E+02  0.153085E+02  0.168841E+02  0.174115E+03
  0.977603E+02  0.252497E+01  0.684029E-03  0.635103E+01  0.101336E+02  0.153085E+02  0.152487E+02  0.173797E+03
  0.977603E+02  0.252497E+01  0.684029E-03  0.768030E+01  0.110707E+02  0.160058E+02  0.151870E+02  0.175011E+03
  0.977603E+02  0.252497E+01  0.556573E-03  0.819341E+01  0.112948E+02  0.141596E+02  0.156722E+02  0.175477E+03
  0.977603E+02  0.252497E+01  0.556573E-03  0.843577E+01  0.106515E+02  0.124972E+02  0.146515E+02  0.175611E+03
  0.977603E+02  0.252497E+01  0.781733E-03  0.843577E+01  0.976998E+01  0.123736E+02  0.150774E+02  0.174857E+03
  0.977603E+02  0.252497E+01  0.781733E-03  0.817347E+01  0.104352E+02  0.135460E+02  0.150774E+02  0.174902E+03
  0.977603E+02  0.252497E+01  0.781733E-03  0.870782E+01  0.117224E+02  0.133491E+02  0.150774E+02  0.174673E+03
  0.977603E+02  0.252497E+01  0.781733E-03  0.936329E+01  0.105516E+02  0.165518E+02  0.156331E+02  0.174948E+03
  0.977603E+02  0.252497E+01  0.781733E-03  0.104271E+02  0.118647E+02  0.127768E+02  0.143990E+02  0.174566E+03
  0.977603E+02  0.252497E+01  0.589912E-03  0.123797E+02  0.119058E+02  0.131706E+02  0.152856E+02  0.174749E+03
  0.977603E+02  0.252497E+01  0.589912E-03  0.117786E+02  0.107200E+02  0.134816E+02  0.152856E+02  0.175504E+03
  0.977603E+02  0.252497E+01  0.712793E-03  0.114206E+02  0.107200E+02  0.142198E+02  0.156809E+02  0.175288E+03
  0.977603E+02  0.252497E+01  0.596112E-03  0.114206E+02  0.110786E+02  0.137132E+02  0.152593E+02  0.175576E+03
  0.977603E+02  0.252497E+01  0.596112E-03  0.131941E+02  0.110786E+02  0.126390E+02  0.152593E+02  0.174507E+03
  0.970467E+02  0.252497E+01  0.596112E-03  0.127354E+02  0.130057E+02  0.131817E+02  0.142125E+02  0.173674E+03
  0.970467E+02  0.252497E+01  0.596112E-03  0.112765E+02  0.113303E+02  0.131949E+02  0.147799E+02  0.175149E+03
  0.970467E+02  0.252497E+01  0.596112E-03  0.111094E+02  0.109478E+02  0.135352E+02  0.160037E+02  0.175251E+03
  0.970467E+02  0.252497E+01  0.596112E-03  0.111094E+02  0.108409E+02  0.143204E+02  0.160037E+02  0.175331E+03
  0.970467E+02  0.252497E+01  0.596112E-03  0.109170E+02  0.937469E+01  0.128155E+02  0.150621E+02  0.175506E+03
  0.970467E+02  0.252497E+01  0.596112E-03  0.931122E+01  0.981973E+01  0.129249E+02  0.155446E+02  0.175676E+03
  0.970467E+02  0.252497E+01  0.596112E-03  0.931122E+01  0.981790E+01  0.122723E+02  0.124946E+02  0.175319E+03
  0.970467E+02  0.252497E+01  0.596112E-03  0.975463E+01  0.993117E+01  0.122723E+02  0.124946E+02  0.175320E+03
  0.970467E+02  0.252497E+01  0.732611E-03  0.867311E+01  0.931451E+01  0.122723E+02  0.125770E+02  0.174684E+03
  0.970467E+02  0.252497E+01  0.732611E-03  0.872255E+01  0.852327E+01  0.122723E+02  0.111779E+02  0.173956E+03
  0.984694E+02  0.252497E+01  0.732611E-03  0.971446E+01  0.839925E+01  0.113252E+02  0.111902E+02  0.173583E+03
  0.984694E+02  0.252497E+01  0.732611E-03  0.971446E+01  0.953198E+01  0.108122E+02  0.111902E+02  0.173502E+03
  0.984694E+02  0.252497E+01  0.734588E-03  0.971446E+01  0.827617E+01  0.134118E+02  0.127225E+02  0.174787E+03
  0.984694E+02  0.252497E+01  0.734588E-03  0.105024E+02  0.827617E+01  0.140514E+02  0.101699E+02  0.173422E+03
  0.984694E+02  0.252497E+01  0.802504E-03  0.105235E+02  0.827617E+01  0.124178E+02  0.101699E+02  0.172670E+03
  0.984694E+02  0.145155E+01  0.802504E-03  0.993495E+01  0.827617E+01  0.130951E+02  0.114927E+02  0.173963E+03
  0.983790E+02  0.145155E+01  0.802504E-03  0.106710E+02  0.827617E+01  0.130951E+02  0.114927E+02  0.173922E+03
  0.983790E+02  0.145155E+01  0.802504E-03  0.913129E+01  0.827617E+01  0.134842E+02  0.134757E+02  0.174670E+03
  0.975865E+02  0.145155E+01  0.802504E-03  0.848632E+01  0.827617E+01  0.121579E+02  0.160690E+02  0.174318E+03
  0.975865E+02  0.145155E+01  0.802504E-03  0.105254E+02  0.906537E+01  0.121579E+02  0.151469E+02  0.174760E+03
  0.975865E+02  0.145155E+01  0.802504E-03  0.104348E+02  0.114807E+02  0.141727E+02  0.165689E+02  0.174570E+03
  0.975865E+02  0.145155E+01  0.897298E-03  0.990035E+01  0.102254E+02  0.139348E+02  0.169767E+02  0.173855E+03
  0.975865E+02  0.145155E+01  0.897298E-03  0.942040E+01  0.106851E+02  0.153815E+02  0.186339E+02  0.173240E+03
  0.975865E+02  0.105460E+01  0.897298E-03  0.882884E+01  0.102500E+02  0.174590E+02  0.177100E+02  0.173135E+03
  0.975865E+02  0.388513E+01  0.897298E-03  0.882884E+01  0.117722E+02  0.182213E+02  0.162699E+02  0.172378E+03
  0.975865E+02  0.388513E+01  0.897298E-03  0.857075E+01  0.112204E+02  0.182213E+02  0.162699E+02  0.172520E+03
  0.975865E+02  0.394910E+01  0.480429E-03  0.859391E+01  0.115678E+02  0.182213E+02  0.148477E+02  0.173730E+03
  0.975865E+02 -0.585043E-01  0.792688E-03  0.859391E+01  0.128689E+02  0.172315E+02  0.163270E+02  0.173495E+03
  0.975865E+02 -0.585043E-01  0.792688E-03  0.859391E+01  0.112009E+02  0.159860E+02  0.157822E+02  0.174624E+03
  0.975865E+02 -0.585043E-01  0.792688E-03  0.862434E+01  0.102943E+02  0.159178E+02  0.169309E+02  0.174658E+03
  0.975865E+02  0.421259E+01  0.792688E-03  0.815740E+01  0.102936E+02  0.164607E+02  0.160740E+02  0.173994E+03
  0.975865E+02  0.171269E+01  0.792688E-03  0.931310E+01  0.117277E+02  0.198206E+02  0.160740E+02  0.173448E+03
  0.975865E+02  0.171269E+01  0.792688E-03  0.879666E+01  0.912248E+01  0.172553E+02  0.168042E+02  0.174544E+03
  0.975865E+02  0.171269E+01  0.792688E-03  0.933649E+01  0.785717E+01  0.177170E+02  0.171359E+02  0.173952E+03
  0.976598E+02  0.171269E+01  0.552387E-03  0.903515E+01  0.771711E+01  0.194372E+02  0.180583E+02  0.174024E+03
  0.976598E+02  0.123902E+01  0.552387E-03  0.903515E+01  0.771711E+01  0.194372E+02  0.180583E+02  0.174085E+03
  0.976598E+02  0.123902E+01  0.552387E-03  0.103230E+02  0.871237E+01  0.194372E+02  0.180583E+02  0.174549E+03
  0.976598E+02  0.123902E+01  0.552387E-03  0.936216E+01  0.953103E+01  0.194372E+02  0.157282E+02  0.175264E+03
  0.976598E+02  0.129333E+01  0.891685E-03  0.936216E+01  0.826578E+01  0.165609E+02  0.186808E+02  0.172982E+03
  0.976598E+02  0.129333E+01  0.891685E-03  0.931386E+01  0.974634E+01  0.187323E+02  0.180489E+02  0.172849E+03
  0.975167E+02 -0.157391E+01  0.891685E-03  0.110770E+02  0.108033E+02  0.191550E+02  0.179963E+02  0.171808E+03
  0.975167E+02 -0.157391E+01  0.891685E-03  0.100137E+02  0.112950E+02  0.179204E+02  0.179963E+02  0.172303E+03
  0.975167E+02 -0.157391E+01  0.891685E-03  0.124950E+02  0.116163E+02  0.187625E+02  0.179963E+02  0.171062E+03
  0.975167E+02 -0.157391E+01  0.891685E-03  0.122911E+02  0.116997E+02  0.169838E+02  0.179963E+02  0.171665E+03
  0.975167E+02 -0.157391E+01  0.891685E-03  0.120014E+02  0.106352E+02  0.184731E+02  0.182098E+02  0.171660E+03
  0.975167E+02 -0.157391E+01  0.891685E-03  0.116020E+02  0.946036E+01  0.189357E+02  0.178001E+02  0.171925E+03
  0.975167E+02 -0.157391E+01  0.891685E-03  0.116817E+02  0.814455E+01  0.190413E+02  0.156409E+02  0.171989E+03
  0.975167E+02 -0.157391E+01  0.490466E-03  0.924588E+01  0.791877E+01  0.183271E+02  0.172155E+02  0.173969E+03
  0.977965E+02 -0.157391E+01  0.598296E-03  0.860144E+01  0.791877E+01  0.160329E+02  0.149959E+02  0.175225E+03
  0.977965E+02 -0.731314E+00  0.598296E-03  0.896634E+01  0.797408E+01  0.181311E+02  0.136827E+02  0.175120E+03
  0.977965E+02 -0.731314E+00  0.598296E-03  0.100420E+02  0.107564E+02  0.176330E+02  0.118667E+02  0.175142E+03
  0.977965E+02  0.363373E+01  0.598296E-03  0.100420E+02  0.102014E+02  0.166132E+02  0.130215E+02  0.175367E+03
  0.977965E+02 -0.106186E+01  0.598296E-03  0.989800E+01  0.102014E+02  0.162703E+02  0.130215E+02  0.175836E+03
  0.977965E+02  0.243566E+01  0.598296E-03  0.842512E+01  0.123093E+02  0.129717E+02  0.130215E+02  0.175041E+03
  0.977965E+02 -0.125272E+01  0.598296E-03  0.741030E+01  0.123093E+02  0.131152E+02  0.123072E+02  0.174103E+03
  0.977965E+02 -0.125272E+01  0.526011E-03  0.107206E+02  0.135237E+02  0.140401E+02  0.137236E+02  0.174338E+03
  0.977965E+02 -0.125272E+01  0.526011E-03  0.910135E+01  0.124016E+02  0.152607E+02  0.137236E+02  0.175066E+03
  0.977965E+02 -0.125272E+01  0.526011E-03  0.910135E+01  0.114002E+02  0.156975E+02  0.131510E+02  0.175389E+03
  0.977965E+02 -0.125272E+01  0.526011E-03  0.910135E+01  0.121554E+02  0.197987E+02  0.131510E+02  0.173894E+03
  0.977965E+02 -0.137750E+01  0.526011E-03  0.859332E+01  0.121554E+02  0.178858E+02  0.147690E+02  0.174498E+03
  0.977965E+02 -0.137750E+01  0.526011E-03  0.933808E+01  0.114834E+02  0.175583E+02  0.130912E+02  0.174925E+03
  0.977965E+02 -0.137750E+01  0.526011E-03  0.717863E+01  0.114712E+02  0.175583E+02  0.117277E+02  0.173462E+03
  0.977965E+02 -0.137750E+01  0.526011E-03  0.830900E+01  0.105917E+02  0.175583E+02  0.128260E+02  0.174895E+03
  0.977965E+02 -0.137750E+01  0.105138E-02  0.104664E+02  0.105917E+02  0.139695E+02  0.104451E+02  0.170503E+03
  0.977965E+02  0.441420E+01  0.105138E-02  0.103483E+02  0.884566E+01  0.131705E+02  0.136747E+02  0.171556E+03
  0.977965E+02  0.441420E+01  0.105138E-02  0.102836E+02  0.925150E+01  0.136778E+02  0.136747E+02  0.171702E+03
  0.977965E+02  0.441420E+01  0.105138E-02  0.102836E+02  0.865797E+01  0.132689E+02  0.136747E+02  0.171533E+03
  0.977965E+02  0.155971E+01  0.105138E-02  0.105284E+02  0.732498E+01  0.159104E+02  0.122343E+02  0.170819E+03
  0.977965E+02  0.155971E+01  0.105138E-02  0.105214E+02  0.864034E+01  0.132468E+02  0.151656E+02  0.171936E+03
  0.977965E+02  0.155971E+01  0.105138E-02  0.105214E+02  0.982785E+01  0.140921E+02  0.146444E+02  0.172182E+03
  0.977965E+02  0.184502E+01  0.105138E-02  0.111655E+02  0.982785E+01  0.134461E+02  0.139942E+02  0.171928E+03
  0.982260E+02 -0.187325E+01  0.105138E-02  0.111655E+02  0.860854E+01  0.173726E+02  0.125865E+02  0.170830E+03
  0.982260E+02 -0.187325E+01  0.105138E-02  0.120415E+02  0.107680E+02  0.173024E+02  0.125865E+02  0.170482E+03
  0.982260E+02 -0.187325E+01  0.962013E-03  0.120415E+02  0.105784E+02  0.158919E+02  0.115865E+02  0.171609E+03
  0.982260E+02 -0.474569E-01  0.419810E-03  0.120415E+02  0.906764E+01  0.139409E+02  0.115865E+02  0.173569E+03
  0.971738E+02 -0.474569E-01  0.419810E-03  0.118415E+02  0.941979E+01  0.139409E+02  0.115865E+02  0.174056E+03
  0.971738E+02 -0.474569E-01  0.419810E-03  0.118415E+02  0.860009E+01  0.138423E+02  0.138611E+02  0.174477E+03
  0.971738E+02 -0.474569E-01  0.419810E-03  0.101840E+02  0.860009E+01  0.138423E+02  0.137085E+02  0.174969E+03
  0.971738E+02 -0.474569E-01  0.480541E-03  0.126597E+02  0.780231E+01  0.150504E+02  0.142222E+02  0.174285E+03
  0.971738E+02 -0.474569E-01  0.661553E-03  0.126597E+02  0.780231E+01  0.177869E+02  0.142222E+02  0.173898E+03
  0.971738E+02 -0.474569E-01  0.661553E-03  0.123516E+02  0.762134E+01  0.164789E+02  0.112669E+02  0.173505E+03
  0.971738E+02 -0.474569E-01  0.661553E-03  0.110040E+02  0.691746E+01  0.172177E+02  0.118991E+02  0.173512E+03
  0.971738E+02  0.111626E+01  0.882721E-03  0.114279E+02  0.698609E+01  0.188205E+02  0.103562E+02  0.170283E+03
  0.994239E+02  0.111626E+01  0.882721E-03  0.114279E+02  0.698609E+01  0.185358E+02  0.118444E+02  0.170001E+03
  0.994239E+02  0.111626E+01  0.758908E-03  0.942758E+01  0.698609E+01  0.187251E+02  0.145073E+02  0.171554E+03
  0.994239E+02  0.111626E+01  0.758908E-03  0.100808E+02  0.754542E+01  0.190986E+02  0.168155E+02  0.171639E+03
  0.963325E+02  0.111626E+01  0.573020E-03  0.112199E+02  0.754542E+01  0.147912E+02  0.162154E+02  0.173351E+03
  0.963325E+02  0.111626E+01  0.470908E-03  0.937347E+01  0.681820E+01  0.125662E+02  0.142334E+02  0.172297E+03
  0.963325E+02  0.111626E+01  0.700593E-03  0.105682E+02  0.733573E+01  0.112139E+02  0.142334E+02  0.172545E+03
  0.967075E+02  0.111626E+01  0.738944E-03  0.113971E+02  0.731131E+01  0.125344E+02  0.198039E+02  0.172138E+03
  0.967075E+02  0.433158E+00  0.738944E-03  0.111971E+02  0.739433E+01  0.126864E+02  0.212022E+02  0.171654E+03
  0.967075E+02  0.433158E+00  0.738944E-03  0.111971E+02  0.793729E+01  0.120242E+02  0.209923E+02  0.171943E+03
  0.967075E+02  0.433158E+00  0.738944E-03  0.102696E+02  0.894942E+01  0.120242E+02  0.209923E+02  0.172573E+03
  0.967075E+02  0.433158E+00  0.738944E-03  0.102696E+02  0.101641E+02  0.148752E+02  0.197836E+02  0.173508E+03
  0.967075E+02  0.433158E+00  0.738944E-03  0.875567E+01  0.109566E+02  0.139008E+02  0.188561E+02  0.173627E+03
  0.978446E+02  0.433158E+00  0.738944E-03  0.929594E+01  0.113078E+02  0.164295E+02  0.182787E+02  0.174612E+03
  0.978446E+02  0.433158E+00  0.738944E-03  0.992087E+01  0.104246E+02  0.155711E+02  0.187056E+02  0.174858E+03
  0.978446E+02  0.433158E+00  0.482069E-03  0.938943E+01  0.104246E+02  0.136205E+02  0.171808E+02  0.175568E+03
  0.978446E+02 -0.204577E+01  0.482069E-03  0.952764E+01  0.943863E+01  0.153885E+02  0.146294E+02  0.175224E+03
  0.978446E+02 -0.204577E+01  0.482069E-03  0.106035E+02  0.880944E+01  0.144589E+02  0.146294E+02  0.175067E+03
  0.978446E+02 -0.821728E+00  0.482069E-03  0.961854E+01  0.923997E+01  0.142308E+02  0.153347E+02  0.175779E+03
  0.978446E+02 -0.821728E+00  0.482069E-03  0.961854E+01  0.865783E+01  0.162527E+02  0.144604E+02  0.175532E+03
  0.978446E+02 -0.190769E+01  0.482069E-03  0.931846E+01  0.113204E+02  0.162527E+02  0.152245E+02  0.174800E+03
  0.978446E+02 -0.149749E+01  0.482069E-03  0.874846E+01  0.107846E+02  0.134473E+02  0.152245E+02  0.175204E+03
  0.978446E+02 -0.149749E+01  0.482069E-03  0.104886E+02  0.101977E+02  0.143019E+02  0.130021E+02  0.175305E+03
  0.978446E+02  0.156259E+01  0.482069E-03  0.119664E+02  0.127547E+02  0.162223E+02  0.118041E+02  0.173723E+03
  0.978446E+02  0.156259E+01  0.444403E-03  0.110628E+02  0.132819E+02  0.157075E+02  0.121599E+02  0.173596E+03
  0.978446E+02  0.156259E+01  0.444403E-03  0.123623E+02  0.132819E+02  0.138710E+02  0.119010E+02  0.173027E+03
  0.978446E+02  0.156259E+01  0.444403E-03  0.114722E+02  0.129084E+02  0.153316E+02  0.133790E+02  0.174009E+03
  0.978446E+02  0.156259E+01  0.444403E-03  0.110192E+02  0.129084E+02  0.153316E+02  0.133790E+02  0.174167E+03
  0.978446E+02  0.156259E+01  0.444403E-03  0.928587E+01  0.120390E+02  0.135377E+02  0.133790E+02  0.174840E+03
  0.978446E+02  0.156259E+01  0.444403E-03  0.111639E+02  0.131244E+02  0.120529E+02  0.121895E+02  0.173361E+03
  0.978446E+02  0.156259E+01  0.444403E-03  0.111116E+02  0.120564E+02  0.115361E+02  0.121895E+02  0.173730E+03
  0.972807E+02  0.314646E+00  0.444403E-03  0.135104E+02  0.118378E+02  0.133964E+02  0.118486E+02  0.173123E+03
  0.972807E+02  0.314646E+00  0.444403E-03  0.136360E+02  0.137942E+02  0.115020E+02  0.118486E+02  0.171383E+03
  0.972807E+02  0.314646E+00  0.444403E-03  0.146933E+02  0.142663E+02  0.135528E+02  0.126187E+02  0.171189E+03
  0.972807E+02  0.232442E+01  0.786378E-03  0.154203E+02  0.143422E+02  0.140109E+02  0.108175E+02  0.169361E+03
  0.972807E+02  0.327274E+01  0.626195E-03  0.128549E+02  0.143422E+02  0.140109E+02  0.128778E+02  0.172630E+03
  0.972807E+02  0.327274E+01  0.626195E-03  0.107557E+02  0.147621E+02  0.156652E+02  0.159989E+02  0.173176E+03
  0.972807E+02  0.327274E+01  0.626195E-03  0.124110E+02  0.147621E+02  0.156652E+02  0.163703E+02  0.172450E+03
  0.964538E+02  0.327274E+01  0.626195E-03  0.105824E+02  0.147621E+02  0.156652E+02  0.147743E+02  0.172054E+03
  0.964538E+02  0.327274E+01  0.626195E-03  0.986376E+01  0.147621E+02  0.154222E+02  0.151843E+02  0.172165E+03
  0.964538E+02  0.327274E+01  0.626195E-03  0.986376E+01  0.143724E+02  0.158173E+02  0.148478E+02  0.172415E+03
  0.964538E+02  0.327274E+01  0.626195E-03  0.103328E+02  0.128653E+02  0.120344E+02  0.135091E+02  0.172980E+03
  0.964538E+02  0.327274E+01  0.626195E-03  0.997333E+01  0.119577E+02  0.104448E+02  0.996434E+01  0.170957E+03
